point1;point2;point3;time
7.93;4.73;3.53;952478
7.72;4.42;3.53;952682
6.90;4.73;3.28;952886
6.90;4.42;2.81;953091
6.71;4.13;2.92;953295
6.52;4.57;3.11;953499
6.71;4.13;3.16;953703
7.10;3.99;3.35;953907
6.90;3.46;2.76;954112
7.10;3.64;2.34;954316
6.90;3.46;2.25;954520
6.90;3.46;2.55;954724
5.71;3.59;2.34;954928
5.71;3.91;2.55;955132
5.89;3.78;2.44;955336
5.89;3.39;2.15;955540
6.07;2.91;2.19;955744
5.82;2.86;2.25;955949
5.64;3.02;2.19;956153
5.47;2.75;2.15;956357
4.57;2.54;1.80;956561
4.57;2.54;2.15;956765
4.88;2.28;2.06;956969
4.19;2.18;1.55;957173
3.51;1.53;1.02;957377
3.26;1.61;0.88;957581
3.02;1.28;0.70;957785
3.26;0.93;0.70;957989
3.83;0.78;0.57;958193
3.39;0.68;0.59;958397
2.84;0.57;0.93;958601
2.52;0.57;0.93;958806
2.73;0.42;0.87;959010
1.86;0.44;0.77;959214
1.72;0.44;0.66;959418
2.36;0.37;0.75;959622
1.35;0.42;0.53;959826
1.57;0.47;0.46;960030
1.45;0.24;0.36;960234
1.89;0.15;0.49;960438
2.07;0.06;0.57;960643
1.89;0.07;0.49;960847
1.98;0.23;0.52;961051
2.07;0.09;0.56;961255
1.89;0.12;0.60;961459
2.46;0.13;0.38;961664
2.56;0.16;0.28;961868
1.94;0.13;0.28;962072
1.61;0.09;0.23;962276
1.69;0.03;0.30;962480
1.86;0.02;0.36;962684
1.32;0.00;0.30;962888
1.69;0.01;0.36;963092
1.69;0.01;0.33;963296
1.32;0.00;0.39;963501
0.79;0.00;0.42;963705
0.69;0.00;0.39;963909
0.79;nan;0.39;964112
0.89;nan;0.33;964315
1.12;nan;0.39;964518
1.12;nan;0.46;964721
1.06;nan;0.49;964924
1.21;nan;0.38;965127
1.49;0.00;0.32;965331
1.81;0.00;0.29;965535
2.16;0.00;0.41;965739
1.35;0.00;0.48;965943
1.57;0.00;0.56;966147
1.57;nan;0.64;966350
1.76;nan;0.64;966553
1.76;nan;0.49;966756
2.21;nan;0.42;966959
2.94;0.00;0.46;967163
2.83;0.00;0.63;967367
2.65;0.01;0.63;967571
2.65;0.05;0.57;967775
1.97;0.05;0.22;967980
1.97;0.09;0.17;968184
2.06;0.12;0.17;968388
2.25;0.25;0.19;968592
2.44;0.33;0.18;968796
2.65;0.46;0.11;969000
2.65;0.60;0.24;969204
2.83;0.69;0.46;969408
3.17;0.76;0.50;969612
2.40;0.97;0.54;969817
2.21;0.84;0.60;970021
2.15;0.89;0.56;970225
2.34;0.77;0.69;970429
1.97;0.82;0.56;970633
2.06;0.70;0.74;970838
3.11;1.13;0.97;971042
3.11;1.47;0.81;971246
2.99;1.40;0.67;971450
3.48;1.40;0.67;971654
3.60;1.37;0.92;971858
4.15;1.44;0.81;972062
4.15;1.30;0.81;972266
4.44;1.30;0.48;972470
5.49;1.51;0.48;972675
5.66;1.80;0.48;972879
5.32;2.55;0.60;973083
4.83;2.61;0.52;973287
4.38;2.72;1.12;973491
4.46;2.56;1.46;973696
4.32;2.62;1.66;973900
3.76;2.62;1.74;974104
3.49;2.32;1.91;974308
2.94;1.82;1.54;974512
3.17;1.58;1.26;974716
3.49;1.16;0.95;974920
3.62;0.69;0.84;975124
4.32;0.35;0.84;975328
3.76;0.32;0.65;975533
3.19;0.28;0.65;975737
3.37;0.62;0.98;975941
3.44;0.71;0.87;976145
3.57;0.86;1.10;976349
3.97;1.02;1.27;976553
5.18;1.25;0.77;976757
5.69;1.50;1.08;976961
5.69;1.91;1.27;977165
5.86;2.27;1.63;977369
5.79;2.53;1.84;977573
6.33;2.75;2.11;977777
7.63;2.70;2.50;977981
7.84;2.81;2.11;978185
6.82;2.76;1.81;978390
6.74;3.11;1.98;978594
8.31;3.23;2.56;978798
9.85;3.17;2.36;979002
6.58;3.76;2.62;979206
4.53;3.57;2.73;979410
4.53;3.31;2.58;979614
5.67;2.91;1.91;979818
5.43;3.02;2.05;980022
5.95;2.86;1.62;980227
5.09;2.86;1.87;980431
5.09;2.54;2.01;980635
3.84;2.39;1.92;980839
3.98;1.37;1.10;981043
2.96;1.51;0.98;981248
2.85;1.37;0.59;981452
4.12;1.59;0.77;981656
4.26;1.44;0.82;981860
3.08;1.10;1.04;982064
2.47;1.10;0.91;982268
3.25;1.10;0.66;982472
4.18;1.17;0.66;982676
5.09;1.17;0.96;982880
4.78;1.23;0.96;983085
4.18;0.98;1.14;983289
4.18;0.95;1.34;983493
4.32;1.26;1.48;983697
4.04;1.13;1.53;983901
4.47;1.40;1.45;984105
4.12;1.55;1.11;984309
3.45;1.55;1.11;984513
2.68;1.55;1.18;984717
4.04;1.26;0.99;984921
4.18;0.84;0.99;985125
4.62;1.01;0.69;985329
5.19;1.01;0.69;985533
6.05;1.19;0.64;985737
6.16;1.40;0.64;985942
5.12;0.90;0.99;986146
4.96;1.19;1.11;986350
5.12;1.26;1.24;986554
5.29;1.26;1.24;986758
4.35;1.47;1.05;986962
4.56;1.75;1.09;987166
4.71;1.83;1.28;987370
4.41;1.92;1.09;987574
3.98;1.83;0.97;987779
4.12;2.01;1.03;987983
3.84;2.19;0.97;988187
3.98;2.01;0.94;988391
3.25;1.92;1.24;988595
3.25;1.92;1.18;988800
2.57;1.30;0.73;989004
2.41;1.17;0.83;989208
3.23;1.19;0.73;989412
3.61;1.26;0.75;989616
3.96;1.29;0.53;989820
4.01;1.43;0.68;990024
4.91;1.58;0.98;990228
4.53;1.66;1.04;990432
4.84;1.69;1.13;990637
4.24;1.91;0.95;990841
5.00;1.91;1.03;991045
5.16;1.66;0.98;991249
5.50;1.82;0.98;991453
5.16;1.74;1.03;991657
5.26;1.58;0.92;991861
5.67;2.09;1.74;992065
6.39;2.22;1.50;992269
6.58;2.32;1.50;992473
6.69;1.94;1.58;992677
6.50;2.26;1.82;992881
7.29;2.36;1.09;993085
7.70;2.89;0.74;993289
7.82;3.44;1.12;993494
7.82;3.83;1.49;993698
8.04;3.78;1.98;993902
7.82;3.78;1.89;994106
7.00;3.78;1.77;994310
5.87;3.99;1.86;994514
7.49;3.85;2.42;994718
8.22;4.05;2.84;994922
8.44;3.78;3.57;995126
8.57;3.91;2.32;995331
9.03;3.14;2.84;995535
9.03;3.26;2.80;995739
9.75;3.51;2.37;995943
10.14;3.85;2.48;996147
11.61;3.99;2.28;996352
11.49;4.13;2.69;996556
10.96;4.88;2.80;996760
9.94;5.64;3.02;996964
10.08;5.40;3.91;997168
10.59;5.74;3.85;997372
10.08;5.50;4.07;997576
11.27;5.60;4.36;997780
11.27;6.13;4.45;997984
10.64;6.42;4.69;998189
9.39;6.61;5.00;998393
9.78;6.53;4.78;998597
9.78;6.45;4.78;998801
7.72;5.90;5.19;999005
7.52;5.32;4.20;999209
7.94;4.99;3.40;999413
6.71;3.95;2.80;999617
5.28;3.68;2.87;999821
3.91;3.37;2.24;1000025
4.25;2.71;1.63;1000229
4.34;2.16;0.96;1000433
5.69;2.36;0.98;1000637
6.33;2.67;0.92;1000841
6.71;3.24;0.92;1001046
6.91;3.37;0.72;1001250
6.44;3.49;1.10;1001454
6.44;3.57;1.43;1001658
6.08;3.70;1.58;1001862
5.82;3.97;2.09;1002066
5.31;3.91;2.15;1002270
5.14;3.65;2.05;1002474
7.35;3.59;1.71;1002678
7.55;3.59;0.70;1002883
7.55;3.10;0.51;1003087
7.23;4.28;0.87;1003291
6.64;4.28;1.29;1003495
6.64;4.00;1.16;1003699
6.91;3.46;1.43;1003904
7.72;3.72;1.91;1004108
8.60;3.59;1.58;1004312
8.37;3.39;1.83;1004516
8.69;3.07;1.91;1004720
8.47;2.56;1.58;1004924
9.39;2.82;1.62;1005128
8.69;3.68;1.86;1005332
8.60;4.09;1.73;1005536
8.37;4.14;1.81;1005741
9.15;4.29;2.02;1005945
9.15;4.00;1.60;1006149
9.88;4.44;1.97;1006353
9.15;4.44;2.66;1006557
8.69;4.44;2.45;1006761
8.24;4.29;2.99;1006965
8.47;4.59;1.88;1007169
8.92;4.74;1.56;1007373
7.81;4.90;2.35;1007577
6.60;4.52;2.25;1007781
5.86;3.68;2.77;1007985
5.86;3.81;2.21;1008189
5.86;3.42;1.76;1008393
5.86;3.42;1.38;1008598
5.97;3.17;1.68;1008802
5.86;3.05;1.81;1009006
5.97;3.17;1.81;1009210
5.79;3.17;1.81;1009414
6.33;3.42;1.81;1009618
5.97;3.37;1.70;1009822
5.28;3.00;1.46;1010026
4.25;2.67;1.46;1010230
3.70;2.67;1.39;1010435
3.97;2.46;1.10;1010639
3.83;2.46;0.89;1010843
3.97;2.46;1.00;1011047
4.17;2.46;0.95;1011251
3.89;2.16;0.79;1011456
3.89;2.46;1.12;1011660
4.17;2.40;1.32;1011864
4.52;2.20;1.12;1012068
5.32;2.11;1.49;1012272
5.32;1.79;1.42;1012476
5.48;1.66;1.09;1012680
5.83;2.00;0.94;1012884
7.56;2.69;2.21;1013088
7.77;3.03;2.61;1013293
8.11;3.27;2.21;1013497
7.48;4.35;2.12;1013701
7.27;4.06;2.61;1013905
7.69;3.87;2.83;1014109
7.60;3.87;2.72;1014313
7.19;4.23;2.68;1014517
7.31;3.95;3.25;1014721
7.19;3.81;2.96;1014925
6.91;3.81;2.63;1015129
6.52;3.75;2.59;1015333
6.33;3.12;2.38;1015537
5.79;2.89;1.83;1015741
6.15;2.89;1.51;1015945
5.97;2.89;1.58;1016150
3.78;2.36;1.23;1016354
3.14;1.98;0.90;1016558
3.14;1.57;0.63;1016762
3.57;1.49;0.24;1016966
3.57;1.49;0.32;1017170
3.44;1.57;0.45;1017374
3.19;1.57;0.35;1017578
3.00;1.64;0.40;1017782
2.89;1.57;0.51;1017987
2.89;1.57;0.52;1018191
3.05;1.42;0.63;1018395
2.82;1.52;0.84;1018599
2.71;1.60;0.72;1018803
2.40;1.52;0.65;1019008
2.40;1.40;0.60;1019212
2.24;1.26;0.69;1019416
2.87;1.20;0.74;1019620
3.34;1.20;0.69;1019824
3.60;1.26;0.69;1020028
3.60;1.43;0.69;1020232
3.87;1.43;0.69;1020436
3.10;1.23;0.65;1020640
3.27;1.43;0.58;1020845
3.27;1.58;0.54;1021049
3.03;1.51;0.54;1021253
3.40;1.43;0.76;1021457
3.52;1.43;0.71;1021661
3.79;1.32;0.76;1021865
3.65;1.54;0.67;1022069
3.71;1.78;0.73;1022273
3.84;1.86;0.78;1022477
3.98;1.81;0.56;1022681
4.56;1.90;0.66;1022885
4.87;1.90;0.63;1023089
4.56;2.12;0.55;1023293
4.56;2.27;1.04;1023497
5.36;2.68;1.33;1023702
4.87;2.36;1.70;1023906
5.03;2.36;1.13;1024110
4.87;2.47;1.07;1024314
4.87;2.57;1.07;1024518
4.32;2.79;1.33;1024722
4.69;3.01;1.70;1024926
5.33;2.72;1.75;1025130
6.10;2.41;2.05;1025334
6.66;2.77;1.55;1025539
6.66;3.04;1.62;1025743
6.66;3.48;2.37;1025947
7.25;3.74;2.91;1026151
6.47;3.61;3.14;1026355
7.67;3.80;2.80;1026560
8.09;4.36;2.58;1026764
8.54;4.30;3.02;1026968
8.67;4.45;3.26;1027172
9.27;4.75;3.02;1027376
8.57;4.53;3.85;1027580
8.35;4.84;3.99;1027784
7.70;4.10;3.80;1027988
7.08;4.04;3.80;1028192
8.57;3.76;2.70;1028397
8.57;3.63;2.49;1028601
7.91;3.43;2.60;1028805
7.41;3.11;1.92;1029009
7.82;3.61;1.75;1029213
7.95;3.61;1.83;1029417
8.17;3.82;2.29;1029621
8.39;3.55;2.35;1029825
8.08;3.69;1.97;1030029
7.86;4.04;2.01;1030233
7.65;4.18;2.10;1030437
7.86;4.47;2.45;1030641
7.36;4.12;2.35;1030845
7.36;3.84;2.55;1031049
6.38;3.15;1.80;1031254
5.76;3.27;1.93;1031458
5.58;3.15;2.17;1031662
6.68;3.73;2.13;1031866
7.07;3.34;2.53;1032070
6.99;3.60;2.42;1032274
7.07;3.42;2.13;1032478
6.12;3.95;2.19;1032682
6.68;3.55;2.69;1032886
6.19;3.42;2.59;1033091
6.01;3.29;2.28;1033295
5.55;3.42;2.69;1033499
5.22;3.34;2.44;1033703
4.06;3.22;2.54;1033907
4.71;3.27;2.48;1034112
5.80;3.65;3.03;1034316
5.87;3.15;2.92;1034520
5.60;3.58;2.63;1034724
7.08;3.84;2.42;1034928
7.61;3.76;2.74;1035132
7.32;4.18;2.90;1035336
7.12;4.26;2.90;1035540
6.84;4.26;2.79;1035744
7.04;4.20;3.01;1035949
7.86;3.92;2.27;1036153
7.77;4.29;2.90;1036357
8.20;4.29;3.08;1036561
7.90;4.00;2.48;1036765
7.27;3.81;2.59;1036969
7.90;3.95;2.28;1037173
7.69;4.09;2.19;1037377
7.27;3.95;2.42;1037581
6.12;4.09;2.23;1037785
6.22;3.81;2.42;1037989
6.04;3.55;2.48;1038193
5.51;3.24;2.28;1038397
5.02;3.24;1.91;1038601
4.86;2.89;1.66;1038806
5.76;2.78;2.00;1039010
4.61;2.56;1.96;1039214
5.32;2.46;1.96;1039418
5.38;2.26;1.79;1039622
5.98;2.30;1.63;1039826
6.05;2.61;1.79;1040030
6.69;2.44;1.10;1040234
7.91;2.92;1.43;1040438
7.91;2.80;1.78;1040643
8.04;2.96;1.78;1040847
7.61;3.01;1.90;1041051
8.26;3.96;1.90;1041255
8.94;4.04;2.31;1041459
7.53;3.50;1.72;1041664
7.41;3.55;2.06;1041868
7.74;3.69;2.15;1042072
7.12;3.96;2.35;1042276
7.82;3.96;2.19;1042480
7.61;3.76;2.49;1042684
8.17;3.90;2.14;1042888
8.17;4.04;2.70;1043092
7.95;4.62;2.43;1043296
7.65;4.78;3.09;1043501
8.08;4.78;2.81;1043705
8.74;4.71;2.64;1043909
8.20;5.19;2.86;1044113
7.99;4.87;2.80;1044317
7.99;4.80;2.58;1044521
9.21;5.80;3.99;1044725
8.43;5.80;3.99;1044929
7.77;5.45;3.85;1045133
7.99;5.29;3.85;1045337
7.86;4.96;3.72;1045541
7.99;4.35;3.16;1045745
7.77;4.06;2.54;1045949
8.08;4.35;2.54;1046153
7.74;4.20;1.96;1046358
8.84;4.35;1.96;1046562
8.61;4.50;2.05;1046766
8.71;4.50;2.54;1046970
8.48;4.12;2.14;1047174
8.04;4.26;1.99;1047378
8.26;4.56;2.09;1047582
8.26;4.78;2.52;1047786
8.26;4.47;2.32;1047990
8.26;4.62;2.84;1048195
8.71;4.62;2.42;1048399
8.26;4.93;2.73;1048603
8.04;4.62;2.52;1048807
7.82;4.62;2.62;1049011
8.71;4.78;2.84;1049216
8.71;4.78;2.89;1049420
8.71;4.62;2.56;1049624
7.41;4.47;2.36;1049828
7.41;4.18;2.21;1050032
9.17;4.18;2.30;1050236
8.94;4.62;2.83;1050440
9.17;5.26;3.24;1050644
8.71;5.16;3.37;1050848
9.17;5.50;3.76;1051053
7.41;5.50;3.89;1051257
6.89;5.33;3.89;1051461
5.95;4.93;3.83;1051665
4.62;4.38;3.83;1051869
3.50;3.55;3.44;1052073
3.01;1.38;2.32;1052277
2.02;1.14;1.86;1052481
1.45;0.96;1.46;1052685
1.41;0.55;1.25;1052889
1.88;0.22;0.89;1053093
0.96;0.11;0.69;1053297
0.59;0.05;0.45;1053501
0.59;0.03;0.27;1053705
0.70;0.02;0.06;1053910
0.84;0.03;0.02;1054114
0.74;0.02;0.05;1054318
0.76;0.06;0.01;1054522
0.92;0.06;0.02;1054726
0.92;0.02;0.01;1054930
0.87;0.01;0.10;1055134
0.92;0.11;0.36;1055338
0.24;0.14;0.68;1055542
0.27;0.17;0.88;1055747
0.66;0.22;0.73;1055951
0.50;0.27;0.73;1056155
0.36;0.34;0.86;1056359
0.71;0.27;0.73;1056563
1.64;0.24;0.62;1056768
0.81;0.27;0.46;1056972
0.35;0.25;0.54;1057176
0.24;0.25;0.58;1057380
0.38;0.34;0.71;1057584
0.39;0.40;0.81;1057788
0.57;0.47;0.91;1057992
0.75;0.76;1.28;1058196
0.85;0.76;1.53;1058400
1.27;1.16;1.86;1058605
2.11;1.26;2.28;1058809
2.46;1.01;2.28;1059013
1.64;1.07;2.23;1059217
1.89;1.30;2.23;1059421
1.98;1.23;2.23;1059625
1.98;1.30;1.92;1059829
2.84;1.08;2.01;1060033
2.32;1.27;2.15;1060237
3.70;1.08;2.15;1060441
4.25;0.70;2.25;1060645
4.19;1.08;1.93;1060849
4.49;1.02;1.85;1061053
3.91;0.96;1.68;1061257
3.91;0.90;1.49;1061462
2.80;0.75;1.28;1061666
2.13;0.75;0.97;1061870
1.12;0.61;0.86;1062074
1.86;0.42;0.60;1062278
1.15;0.39;0.50;1062482
1.21;0.42;0.54;1062686
0.41;0.25;0.38;1062890
0.46;0.24;0.28;1063094
0.80;0.17;0.26;1063299
0.49;0.16;0.17;1063503
0.61;0.14;0.19;1063707
0.63;0.12;0.19;1063911
0.85;0.12;0.19;1064115
0.68;0.11;0.20;1064320
0.44;0.10;0.24;1064524
0.45;0.11;0.32;1064728
0.36;0.15;0.27;1064932
0.42;0.12;0.22;1065136
0.36;0.10;0.18;1065340
0.23;0.12;0.18;1065544
0.52;0.15;0.20;1065748
0.81;0.34;0.45;1065952
0.87;0.40;0.43;1066157
1.16;0.37;0.52;1066361
1.43;0.51;0.73;1066565
1.74;0.58;0.83;1066769
1.87;0.58;0.99;1066973
2.05;0.76;0.83;1067177
1.96;0.79;0.97;1067381
1.87;0.79;0.81;1067585
1.59;0.74;0.91;1067789
1.87;0.65;0.71;1067993
1.83;0.53;0.54;1068197
2.19;0.49;0.41;1068401
2.64;0.36;0.48;1068605
2.75;0.27;0.41;1068809
2.75;0.30;0.32;1069014
2.75;0.45;0.29;1069218
3.09;0.61;0.35;1069422
3.28;0.63;0.57;1069626
3.16;0.84;0.70;1069830
3.66;1.07;0.62;1070034
3.66;1.13;0.91;1070238
3.35;1.07;0.87;1070442
2.99;1.07;0.77;1070646
2.99;1.01;0.72;1070851
3.17;0.87;0.68;1071055
2.94;0.82;0.55;1071259
2.50;0.70;0.63;1071463
2.56;0.87;0.72;1071667
2.21;0.74;0.72;1071872
1.93;0.59;0.77;1072076
1.84;0.49;0.77;1072280
1.93;0.47;0.72;1072484
1.84;0.31;0.59;1072688
2.89;0.25;0.41;1072892
3.49;0.33;0.25;1073096
3.49;0.27;0.09;1073300
3.83;0.30;0.03;1073504
3.97;0.30;0.04;1073709
3.19;0.30;0.06;1073913
3.49;0.20;0.14;1074117
3.76;0.15;0.14;1074321
3.37;0.15;0.21;1074525
3.06;0.12;0.48;1074729
2.61;0.28;0.45;1074933
2.49;0.40;0.69;1075137
3.23;0.58;0.81;1075341
3.66;0.67;0.67;1075545
4.01;0.58;0.67;1075749
3.30;0.64;0.89;1075953
3.30;0.71;0.60;1076157
4.23;1.12;0.71;1076361
5.59;1.15;0.66;1076566
5.76;1.53;0.73;1076770
6.22;1.69;0.78;1076974
5.96;1.82;0.90;1077178
6.15;2.14;1.05;1077382
6.71;2.33;1.05;1077586
6.44;2.29;1.24;1077790
5.89;2.29;0.91;1077994
6.25;2.55;1.02;1078198
6.44;2.87;1.08;1078403
6.63;2.83;1.08;1078607
6.63;2.94;1.08;1078811
5.82;2.89;1.61;1079015
6.55;2.89;1.77;1079219
6.94;3.24;1.94;1079424
6.55;3.19;1.82;1079628
6.94;3.19;1.99;1079832
7.05;3.02;1.91;1080036
6.66;2.80;1.82;1080240
6.66;2.69;1.82;1080444
6.10;2.18;1.70;1080648
5.82;2.48;1.62;1080852
5.82;2.37;1.70;1081056
5.82;1.91;1.55;1081261
5.89;1.43;1.33;1081465
6.52;1.66;1.74;1081669
6.52;1.39;1.43;1081873
5.79;1.89;2.18;1082077
5.69;1.98;2.62;1082281
5.51;1.81;2.96;1082485
5.02;2.21;2.62;1082689
5.51;2.44;2.56;1082893
5.51;2.44;2.67;1083097
6.22;2.70;2.40;1083301
5.79;2.81;2.40;1083505
5.44;2.70;2.44;1083709
5.61;2.29;1.97;1083913
5.54;2.19;1.92;1084118
5.89;2.44;1.92;1084322
4.66;2.61;1.63;1084526
4.66;2.61;1.27;1084730
4.28;2.16;1.76;1084934
3.85;2.16;1.45;1085138
4.42;2.36;1.52;1085342
4.88;2.26;1.64;1085546
4.28;2.26;1.35;1085750
5.20;2.78;1.72;1085955
4.88;2.67;1.89;1086159
4.57;2.84;2.07;1086363
4.88;2.84;2.07;1086567
5.37;2.91;2.22;1086771
7.22;3.26;2.84;1086976
6.36;3.78;2.84;1087180
6.36;3.70;2.80;1087384
6.36;3.83;2.91;1087588
6.17;3.83;2.96;1087792
6.47;3.78;3.07;1087996
6.94;4.19;2.91;1088200
6.74;3.72;2.91;1088404
7.34;3.78;3.14;1088608
7.97;4.05;2.97;1088813
8.31;4.19;2.69;1089017
7.67;4.28;2.48;1089221
7.46;4.13;2.80;1089425
6.85;4.13;3.02;1089629
6.66;4.28;3.26;1089833
5.99;3.72;3.14;1090037
5.82;3.93;2.97;1090241
5.54;3.85;2.86;1090445
6.07;3.51;2.75;1090649
7.22;3.51;2.64;1090853
7.63;3.97;2.58;1091057
7.84;4.25;2.80;1091261
7.10;4.70;2.96;1091465
8.59;4.70;2.84;1091670
10.16;5.18;3.70;1091874
9.67;6.04;3.97;1092078
10.31;6.71;4.25;1092282
10.98;6.63;5.35;1092486
11.79;6.07;4.34;1092690
10.87;5.99;4.73;1092894
9.27;5.82;4.42;1093098
9.27;5.92;4.07;1093302
7.41;5.50;4.22;1093507
4.41;5.33;3.80;1093711
3.71;4.47;3.88;1093915
3.45;3.90;3.48;1094119
3.58;1.90;2.31;1094323
3.20;1.78;1.68;1094528
2.74;1.62;1.53;1094732
2.80;2.04;1.28;1094936
2.69;2.23;0.86;1095140
3.32;1.91;0.71;1095344
3.45;1.66;0.62;1095548
4.26;1.58;0.86;1095752
4.71;1.23;0.97;1095956
6.16;1.16;0.97;1096160
6.72;1.51;0.91;1096365
8.08;1.91;1.28;1096569
8.20;2.65;1.57;1096773
7.99;2.65;1.57;1096977
9.02;2.61;1.73;1097181
12.09;4.09;2.53;1097385
11.43;4.37;2.42;1097589
10.53;4.14;3.15;1097793
10.79;4.37;2.63;1097997
9.53;3.81;2.32;1098201
9.68;4.09;2.13;1098405
7.64;3.89;1.39;1098609
7.43;3.75;1.54;1098813
6.64;3.24;1.70;1099017
6.26;3.00;1.62;1099222
5.90;3.00;1.66;1099426
5.90;2.73;1.66;1099630
5.05;2.42;1.66;1099834
5.05;2.52;1.66;1100038
4.58;2.13;1.83;1100242
4.20;2.03;1.51;1100446
4.64;1.98;0.98;1100650
4.95;1.72;1.36;1100854
4.05;1.81;1.23;1101059
4.40;1.72;1.16;1101263
5.51;1.81;1.04;1101467
5.69;1.72;0.67;1101671
5.18;1.64;0.69;1101875
6.60;1.72;0.95;1102080
6.79;1.49;0.95;1102284
6.71;1.84;0.89;1102488
6.33;2.40;0.56;1102692
6.64;2.61;0.65;1102896
7.23;2.78;0.52;1103100
7.35;3.12;0.84;1103304
7.14;3.19;1.25;1103508
7.14;3.19;1.70;1103712
7.76;3.44;2.09;1103917
7.14;3.14;2.00;1104121
6.87;3.27;1.96;1104325
6.37;3.14;1.88;1104529
6.18;2.91;1.48;1104733
5.48;2.28;1.13;1104937
4.98;2.09;0.96;1105141
4.28;2.03;1.20;1105345
3.91;2.00;1.26;1105549
4.05;2.22;1.13;1105753
4.11;1.69;0.92;1105957
3.62;1.86;1.10;1106161
3.75;1.77;1.00;1106365
3.68;1.32;0.84;1106569
3.81;1.69;0.69;1106774
3.87;1.49;0.60;1106978
4.09;1.57;0.50;1107182
4.83;1.49;0.43;1107386
4.68;1.72;0.58;1107590
4.68;1.81;0.40;1107794
5.15;2.26;0.81;1107998
4.68;2.20;0.78;1108202
4.77;2.30;0.73;1108406
4.61;2.20;0.99;1108611
4.37;2.15;0.91;1108815
4.14;2.05;1.34;1109019
4.96;1.66;1.08;1109223
4.96;1.54;0.96;1109427
5.12;1.32;1.08;1109632
5.29;1.49;1.10;1109836
5.87;1.65;1.04;1110040
6.16;1.53;0.95;1110244
6.53;2.12;0.95;1110448
6.92;2.02;0.90;1110652
6.92;2.41;1.01;1110856
7.12;2.41;1.36;1111060
7.12;2.72;1.66;1111264
7.32;3.06;1.66;1111469
7.53;2.83;1.36;1111673
8.52;2.83;1.91;1111877
8.08;3.30;2.23;1112081
8.30;3.69;2.43;1112285
8.30;3.63;2.43;1112489
8.30;3.63;2.09;1112693
7.86;3.58;2.37;1112897
6.76;3.32;2.54;1113101
6.64;2.85;2.29;1113305
6.45;2.85;2.49;1113509
6.64;2.74;2.19;1113713
6.27;2.96;1.92;1113917
6.01;2.85;1.83;1114121
6.08;2.63;1.59;1114326
5.55;2.74;1.59;1114530
5.38;2.85;1.44;1114734
5.06;2.59;1.23;1114938
5.22;2.59;1.44;1115142
5.55;2.38;1.17;1115346
4.29;1.91;1.02;1115550
4.35;1.83;0.87;1115754
4.20;1.83;1.02;1115958
4.14;1.91;0.96;1116163
4.06;1.66;1.14;1116367
4.20;1.74;1.08;1116571
3.92;1.95;1.08;1116775
3.79;2.23;1.14;1116979
3.65;2.09;1.27;1117184
3.92;1.91;1.34;1117388
3.92;1.83;1.34;1117592
3.65;1.83;1.20;1117796
3.40;1.70;1.08;1118000
2.85;1.74;1.18;1118204
3.08;1.66;1.02;1118408
4.26;2.28;1.31;1118612
4.41;2.19;1.53;1118816
4.32;2.32;1.45;1119021
4.18;2.23;1.45;1119225
4.62;2.23;1.53;1119429
4.78;2.13;1.56;1119633
4.69;2.04;1.48;1119837
4.69;2.04;1.56;1120041
4.84;2.17;1.64;1120245
4.84;2.47;1.48;1120449
4.53;2.51;1.64;1120653
4.91;2.61;1.64;1120857
4.69;2.31;1.83;1121061
4.69;2.35;1.92;1121265
4.30;2.25;1.55;1121469
4.75;2.25;1.40;1121673
5.30;2.25;1.40;1121878
5.71;2.15;1.36;1122082
5.89;2.19;1.50;1122286
6.25;2.29;1.22;1122490
5.82;2.49;1.12;1122694
5.30;2.14;1.32;1122898
5.30;2.18;1.42;1123102
5.64;2.37;1.28;1123306
6.17;2.54;1.17;1123510
6.66;2.64;1.17;1123715
6.66;2.86;1.34;1123919
6.39;2.93;1.41;1124123
6.20;2.81;1.52;1124327
6.02;2.93;1.52;1124531
6.10;2.88;0.99;1124736
6.10;3.11;1.38;1124940
6.66;3.23;1.11;1125144
6.85;3.23;1.38;1125348
7.46;3.23;1.88;1125552
8.99;4.07;2.11;1125756
8.09;3.16;1.80;1125960
8.00;3.21;1.80;1126164
9.03;3.59;2.87;1126368
9.03;3.53;3.74;1126573
8.71;3.66;3.37;1126777
8.94;4.16;2.89;1126981
9.07;3.88;3.24;1127185
9.07;4.38;2.42;1127389
8.98;4.62;3.31;1127593
9.94;4.78;3.26;1127797
10.44;5.03;3.78;1128001
10.70;5.53;2.97;1128205
9.94;5.29;3.28;1128409
8.74;5.29;3.66;1128613
10.96;5.29;3.53;1128817
13.20;6.53;4.51;1129021
13.37;7.53;4.82;1129225
13.67;8.17;5.14;1129430
14.16;8.39;5.04;1129634
14.47;8.74;5.89;1129838
14.03;9.45;5.82;1130042
12.83;9.11;5.82;1130246
12.55;8.79;5.64;1130450
11.87;8.56;5.74;1130654
11.32;8.24;6.10;1130858
11.32;8.11;6.39;1131062
11.05;7.69;6.02;1131267
11.05;6.87;6.02;1131471
10.79;6.87;5.09;1131675
10.43;6.41;4.78;1131879
9.92;6.60;5.60;1132083
9.92;6.71;4.87;1132288
9.34;6.52;4.87;1132492
8.87;6.08;4.65;1132696
9.10;5.90;4.44;1132900
8.64;5.55;4.59;1133104
9.72;5.31;4.44;1133308
9.48;5.31;3.68;1133512
9.24;5.48;2.82;1133716
