Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,epsilon,k,nut,p,vtkValidPointMask
381,1.77522,0.500003,0.242911,1.86022,-0.0121115,-0.00966422,1.06052,1.06063,3.81825,6.85287,1.64227,0.0355356,-10.9704,1
382,1.78524,0.500003,0.2429,1.86978,-0.0909755,-0.0197413,1.17229,1.17598,3.82827,7.21832,1.70045,0.0361262,-10.9949,1
383,1.79526,0.500003,0.242889,1.87935,-0.164016,-0.0308732,1.2621,1.27308,3.83829,7.45286,1.74049,0.0366372,-11.0529,1
384,1.80529,0.500003,0.242877,1.88893,-0.23789,-0.0440751,1.33953,1.36121,3.84831,7.62954,1.77299,0.0371433,-11.1222,1
385,1.81531,0.500003,0.242866,1.89851,-0.311764,-0.0572769,1.41697,1.45199,3.85834,7.80621,1.80548,0.0376494,-11.1916,1
386,1.82533,0.500003,0.242855,1.90809,-0.385638,-0.0704789,1.4944,1.54497,3.86836,7.98289,1.83798,0.0381555,-11.261,1
387,1.83535,0.500003,0.242844,1.91768,-0.451892,-0.0821678,1.53012,1.59757,3.87838,7.98642,1.84791,0.0385806,-11.3679,1
388,1.84537,0.500003,0.242833,1.92727,-0.518905,-0.0937866,1.54807,1.63541,3.8884,7.92789,1.8509,0.0390143,-11.4822,1
389,1.85539,0.500003,0.242822,1.93687,-0.585919,-0.105405,1.56601,1.67535,3.89842,7.86935,1.85388,0.039448,-11.5966,1
390,1.86542,0.500003,0.242811,1.94647,-0.652933,-0.117024,1.58395,1.71724,3.90844,7.81082,1.85686,0.0398818,-11.7109,1
391,1.87544,0.500003,0.2428,1.95607,-0.712471,-0.126366,1.5596,1.71929,3.91847,7.63258,1.84178,0.0402047,-11.8508,1
392,1.88546,0.500003,0.242788,1.96568,-0.773224,-0.135283,1.52434,1.71458,3.92849,7.42089,1.82261,0.0405214,-11.991,1
393,1.89548,0.500003,0.242777,1.9753,-0.833976,-0.144199,1.48908,1.71279,3.93851,7.2092,1.80345,0.0408382,-12.1313,1
394,1.9055,0.500003,0.242766,1.98491,-0.894728,-0.153115,1.45382,1.71393,3.94853,6.99752,1.78429,0.0411549,-12.2715,1
395,1.91552,0.500003,0.242755,1.99453,-0.947785,-0.160167,1.3882,1.6885,3.95855,6.77782,1.75869,0.0413131,-12.4178,1
396,1.92555,0.500003,0.242744,2.00416,-1.00211,-0.167039,1.31899,1.6649,3.96857,6.54827,1.73155,0.0414542,-12.5611,1
397,1.93557,0.500003,0.242733,2.01379,-1.05644,-0.173912,1.24979,1.64569,3.9786,6.31872,1.7044,0.0415954,-12.7044,1
398,1.94559,0.500003,0.242722,2.02342,-1.11063,-0.18076,1.18044,1.63083,3.98862,6.09035,1.67737,0.0417358,-12.8477,1
399,1.95561,0.500003,0.242711,2.03306,-1.15709,-0.185509,1.09565,1.60428,3.99864,5.94268,1.65655,0.0417241,-12.9793,1
400,1.96563,0.500003,0.242699,2.0427,-1.20467,-0.190319,1.01065,1.58394,4.00866,5.78901,1.63482,0.0417011,-13.109,1
401,1.97565,0.500003,0.242688,2.05234,-1.25226,-0.19513,0.925656,1.56942,4.01868,5.63533,1.61309,0.0416782,-13.2387,1
402,1.98568,0.500003,0.242677,2.06199,-1.29843,-0.199437,0.840214,1.55937,4.0287,5.49532,1.59328,0.0416591,-13.3652,1
403,1.9957,0.500003,0.242666,2.07164,-1.33805,-0.201164,0.75124,1.54764,4.03872,5.44345,1.58428,0.0415747,-13.464,1
404,2.00572,0.500003,0.242655,2.0813,-1.37782,-0.202935,0.662263,1.54213,4.04875,5.39101,1.57514,0.0414873,-13.5627,1
405,2.01574,0.500003,0.242644,2.09095,-1.41758,-0.204705,0.573286,1.54276,4.05877,5.33856,1.56601,0.0413999,-13.6614,1
406,2.02576,0.500003,0.242633,2.10062,-1.45426,-0.205146,0.48467,1.54657,4.06879,5.30712,1.56032,0.0413323,-13.7462,1
407,2.03578,0.500003,0.242622,2.11028,-1.48225,-0.202568,0.398271,1.54814,4.07881,5.34895,1.56572,0.0412956,-13.7863,1
408,2.04581,0.500003,0.24261,2.11995,-1.51025,-0.199991,0.311871,1.55502,4.08883,5.39078,1.57112,0.0412589,-13.8264,1
409,2.05583,0.500003,0.242599,2.12962,-1.53824,-0.197414,0.225474,1.56716,4.09885,5.43261,1.57652,0.0412222,-13.8665,1
410,2.06585,0.500003,0.242588,2.13929,-1.55949,-0.19248,0.14057,1.5776,4.10888,5.50254,1.58663,0.0412202,-13.8745,1
411,2.07587,0.500003,0.242577,2.14897,-1.56887,-0.184368,0.0602856,1.58082,4.1189,5.6304,1.60607,0.0412908,-13.8225,1
412,2.08589,0.500003,0.242566,2.15865,-1.57825,-0.176257,-0.0199984,1.58819,4.12892,5.75826,1.62551,0.0413615,-13.7704,1
413,2.09591,0.500003,0.242555,2.16834,-1.58763,-0.168145,-0.100282,1.59965,4.13894,5.88612,1.64495,0.0414321,-13.7184,1
414,2.10594,0.500003,0.242544,2.17803,-1.58574,-0.157047,-0.177952,1.6034,4.14896,6.04863,1.66959,0.0415361,-13.6143,1
415,2.11596,0.500003,0.242533,2.18772,-1.57095,-0.143475,-0.250167,1.5972,4.15898,6.25456,1.70076,0.0417018,-13.4467,1
416,2.12598,0.500003,0.242521,2.19741,-1.55616,-0.129903,-0.322381,1.5945,4.16901,6.46048,1.73193,0.0418676,-13.2792,1
417,2.136,0.500003,0.24251,2.2071,-1.54136,-0.116331,-0.394595,1.59532,4.17903,6.66641,1.7631,0.0420333,-13.1116,1
418,2.14602,0.500003,0.242499,2.2168,-1.51242,-0.100384,-0.463013,1.58489,4.18905,6.90617,1.79825,0.04221,-12.8806,1
419,2.15604,0.500003,0.242488,2.22651,-1.47281,-0.0833638,-0.526029,1.56615,4.19907,7.17132,1.83655,0.042418,-12.598,1
420,2.16607,0.500003,0.242477,2.23621,-1.4332,-0.0663437,-0.589043,1.55095,4.20909,7.43647,1.87485,0.0426261,-12.3154,1
421,2.17609,0.500003,0.242466,2.24592,-1.39359,-0.0493232,-0.65206,1.53939,4.21911,7.70162,1.91315,0.0428341,-12.0329,1
422,2.18611,0.500003,0.242455,2.25563,-1.33943,-0.0315259,-0.709928,1.51627,4.22914,7.98683,1.95239,0.0430207,-11.6901,1
423,2.19613,0.500003,0.242443,2.26534,-1.27826,-0.0137318,-0.763155,1.4888,4.23916,8.28,1.99205,0.0432144,-11.3155,1
424,2.20615,0.500003,0.242432,2.27506,-1.21708,0.00406223,-0.816382,1.46553,4.24918,8.57317,2.03172,0.0434082,-10.9409,1
425,2.21617,0.500003,0.242421,2.28477,-1.1559,0.0218563,-0.869608,1.44665,4.2592,8.86634,2.07138,0.043602,-10.5663,1
426,2.2262,0.500003,0.24241,2.2945,-1.08082,0.0388558,-0.91678,1.41781,4.26922,9.15594,2.10821,0.0437444,-10.146,1
427,2.23622,0.500003,0.242399,2.30422,-1.00185,0.05554,-0.960584,1.38907,4.27924,9.44281,2.1442,0.0438843,-9.71145,1
428,2.24624,0.500003,0.242388,2.31395,-0.922877,0.0722243,-1.00439,1.36591,4.28927,9.72968,2.18019,0.0440243,-9.27692,1
429,2.25626,0.500003,0.242377,2.32367,-0.843903,0.0889086,-1.04819,1.34862,4.29929,10.0165,2.21618,0.0441642,-8.8424,1
430,2.26628,0.500003,0.242366,2.3334,-0.753066,0.103346,-1.08499,1.32476,4.30931,10.2724,2.24584,0.0442318,-8.38146,1
431,2.2763,0.500003,0.242354,2.34314,-0.660737,0.117544,-1.11969,1.30541,4.31933,10.5228,2.27465,0.0442983,-7.91725,1
432,2.28632,0.500003,0.242343,2.35287,-0.568405,0.131742,-1.15438,1.29346,4.32935,10.7731,2.30346,0.0443647,-7.45302,1
433,2.29635,0.500003,0.242332,2.36261,-0.476073,0.14594,-1.18907,1.28912,4.33937,11.0235,2.33227,0.0444312,-6.9888,1
434,2.30637,0.500003,0.242321,2.37235,-0.374125,0.156951,-1.21592,1.28182,4.3494,11.2177,2.35215,0.044416,-6.5175,1
435,2.31639,0.500003,0.24231,2.3821,-0.271903,0.168071,-1.24191,1.28239,4.35942,11.41,2.3719,0.044405,-6.04715,1
436,2.32641,0.500003,0.242299,2.39184,-0.169681,0.179192,-1.2679,1.29169,4.36944,11.6023,2.39165,0.044394,-5.57681,1
437,2.33643,0.500003,0.242288,2.40159,-0.0671817,0.190049,-1.2936,1.30921,4.37946,11.7909,2.41086,0.0443775,-5.10665,1
438,2.34645,0.500003,0.242277,2.41134,0.0414597,0.197933,-1.31162,1.32712,4.38948,11.9125,2.42084,0.0442922,-4.64653,1
439,2.35648,0.500003,0.242265,2.42109,0.150116,0.206029,-1.32952,1.35374,4.3995,12.0349,2.43102,0.0442106,-4.18693,1
440,2.3665,0.500003,0.242254,2.43084,0.258771,0.214125,-1.34742,1.38865,4.40953,12.1574,2.44119,0.044129,-3.72732,1
441,2.37652,0.500003,0.242243,2.4406,0.36758,0.221475,-1.36436,1.43026,4.41955,12.2697,2.44998,0.0440359,-3.27103,1
442,2.38654,0.500003,0.242232,2.45036,0.478259,0.226724,-1.3748,1.47316,4.42957,12.3259,2.45176,0.0438995,-2.83533,1
443,2.39656,0.500003,0.242221,2.46012,0.588941,0.231972,-1.38523,1.523,4.43959,12.3821,2.45354,0.0437632,-2.39963,1
444,2.40658,0.500003,0.24221,2.46988,0.699624,0.237221,-1.39567,1.57913,4.44961,12.4383,2.45532,0.0436269,-1.96393,1
445,2.41661,0.500003,0.242199,2.47965,0.810111,0.241602,-1.40472,1.63947,4.45963,12.4822,2.45555,0.0434796,-1.53704,1
446,2.42663,0.500003,0.242188,2.48941,0.920707,0.244588,-1.40903,1.70085,4.46966,12.4884,2.45127,0.0433072,-1.13547,1
447,2.43665,0.500003,0.242176,2.49918,1.0313,0.247575,-1.41334,1.76703,4.47968,12.4946,2.447,0.0431348,-0.733905,1
448,2.44667,0.500003,0.242165,2.50895,1.1419,0.250561,-1.41765,1.83751,4.4897,12.5008,2.44273,0.0429624,-0.33235,1
449,2.45669,0.500003,0.242154,2.51873,1.25191,0.252666,-1.42043,1.91017,4.49972,12.4947,2.43699,0.0427813,0.054364,1
450,2.46671,0.500003,0.242143,2.5285,1.36147,0.253935,-1.42004,1.98358,4.50974,12.4652,2.4286,0.0425873,0.41541,1
451,2.47674,0.500003,0.242132,2.53828,1.47104,0.255203,-1.41964,2.06021,4.51976,12.4358,2.4202,0.0423933,0.776456,1
452,2.48676,0.500003,0.242121,2.54806,1.58061,0.256472,-1.41925,2.13971,4.52979,12.4063,2.4118,0.0421993,1.1375,1
453,2.49678,0.500003,0.24211,2.55784,1.68909,0.25691,-1.41738,2.21991,4.53981,12.3653,2.40208,0.0419987,1.47805,1
454,2.5068,0.500003,0.242099,2.56762,1.79689,0.256897,-1.41351,2.30061,4.54983,12.3099,2.39078,0.0417916,1.79565,1
455,2.51682,0.500003,0.242087,2.5774,1.9047,0.256884,-1.40964,2.38347,4.55985,12.2544,2.37947,0.0415846,2.11325,1
456,2.52684,0.500003,0.242076,2.58719,2.0125,0.256872,-1.40576,2.46826,4.56987,12.199,2.36817,0.0413775,2.43085,1
457,2.53687,0.500003,0.242065,2.59698,2.11864,0.25612,-1.40057,2.55261,4.57989,12.1331,2.35571,0.0411659,2.72324,1
458,2.54689,0.500003,0.242054,2.60677,2.22406,0.255177,-1.39419,2.6373,4.58992,12.0585,2.34233,0.0409514,2.99696,1
459,2.55691,0.500003,0.242043,2.61656,2.32948,0.254235,-1.3878,2.72344,4.59994,11.9839,2.32895,0.0407369,3.27068,1
460,2.56693,0.500003,0.242032,2.62635,2.43491,0.253292,-1.38141,2.81091,4.60996,11.9093,2.31557,0.0405223,3.5444,1
461,2.57695,0.500003,0.242021,2.63615,2.53806,0.251723,-1.37391,2.89702,4.61998,11.8258,2.30126,0.0403054,3.78938,1
462,2.58697,0.500003,0.242009,2.64594,2.64062,0.250127,-1.36574,2.9834,4.63,11.7376,2.28644,0.0400873,4.02063,1
463,2.597,0.500003,0.241998,2.65574,2.74319,0.24853,-1.35757,3.07081,4.64002,11.6493,2.27162,0.0398692,4.25188,1
464,2.60702,0.500003,0.241987,2.66554,2.84575,0.246934,-1.3494,3.15914,4.65005,11.561,2.2568,0.0396511,4.48312,1
465,2.61704,0.500003,0.241976,2.67534,2.94545,0.244833,-1.34032,3.24531,4.66007,11.4658,2.24128,0.0394326,4.68336,1
466,2.62706,0.500003,0.241965,2.68514,3.04481,0.2428,-1.33091,3.33184,4.67009,11.3683,2.22552,0.0392138,4.87473,1
467,2.63708,0.500003,0.241954,2.69495,3.14417,0.240766,-1.3215,3.41908,4.68011,11.2707,2.20977,0.038995,5.0661,1
468,2.6471,0.500003,0.241943,2.70476,3.24353,0.238732,-1.31209,3.507,4.69013,11.1732,2.19401,0.0387763,5.25747,1
469,2.65713,0.500003,0.241932,2.71456,3.33947,0.236314,-1.30196,3.59207,4.70015,11.0709,2.1778,0.038559,5.41672,1
470,2.66715,0.500003,0.24192,2.72437,3.4354,0.234007,-1.29171,3.67767,4.71018,10.9676,2.1615,0.0383417,5.57151,1
471,2.67717,0.500003,0.241909,2.73418,3.53133,0.231701,-1.28146,3.76379,4.7202,10.8644,2.1452,0.0381244,5.72632,1
472,2.68719,0.500003,0.241898,2.744,3.62727,0.229394,-1.2712,3.85041,4.73022,10.7611,2.1289,0.037907,5.88112,1
473,2.69721,0.500003,0.241887,2.75381,3.71928,0.226817,-1.26041,3.93359,4.74024,10.6552,2.11239,0.0376929,6.00369,1
474,2.70723,0.500003,0.241876,2.76363,3.81165,0.224362,-1.24961,4.01753,4.75026,10.549,2.09584,0.0374786,6.12555,1
475,2.71726,0.500003,0.241865,2.77344,3.90403,0.221909,-1.23881,4.10187,4.76028,10.4428,2.0793,0.0372642,6.24741,1
476,2.72728,0.500003,0.241854,2.78326,3.99577,0.219367,-1.22797,4.18596,4.77031,10.3366,2.06277,0.0370505,6.36704,1
477,2.7373,0.500003,0.241843,2.79308,4.08442,0.216831,-1.21683,4.26734,4.78033,10.2295,2.04622,0.0368403,6.45961,1
478,2.74732,0.500003,0.241831,2.8029,4.17318,0.214321,-1.2057,4.34915,4.79035,10.1224,2.02965,0.03663,6.55224,1
479,2.75734,0.500003,0.24182,2.81272,4.26194,0.211811,-1.19457,4.43125,4.80037,10.0154,2.01309,0.0364197,6.64486,1
480,2.76736,0.500003,0.241809,2.82255,4.34957,0.209209,-1.18337,4.51253,4.81039,9.90851,1.99658,0.0362106,6.73294,1
481,2.77739,0.500003,0.241798,2.83237,4.43471,0.206709,-1.17206,4.59163,4.82041,9.80208,1.98017,0.0360051,6.79993,1
482,2.78741,0.500003,0.241787,2.8422,4.51984,0.204209,-1.16076,4.67098,4.83044,9.69566,1.96376,0.0357996,6.86691,1
483,2.79743,0.500003,0.241776,2.85203,4.60498,0.201709,-1.14946,4.75055,4.84046,9.58923,1.94734,0.0355941,6.9339,1
484,2.80745,0.500003,0.241765,2.86186,4.68862,0.199145,-1.13807,4.82887,4.85048,9.48341,1.93103,0.0353904,6.99475,1
485,2.81747,0.500003,0.241754,2.87169,4.77015,0.1967,-1.12671,4.90535,4.8605,9.37876,1.91489,0.0351901,7.03949,1
486,2.82749,0.500003,0.241742,2.88152,4.85169,0.194254,-1.11534,4.98203,4.87052,9.27411,1.89874,0.0349898,7.08424,1
487,2.83752,0.500003,0.241731,2.89135,4.93322,0.191809,-1.10398,5.05887,4.88054,9.16945,1.88259,0.0347895,7.12898,1
488,2.84754,0.500003,0.24172,2.90119,5.0129,0.18933,-1.09254,5.13407,4.89056,9.0659,1.86661,0.0345917,7.16658,1
489,2.85756,0.500003,0.241709,2.91103,5.09088,0.186968,-1.08119,5.20778,4.90059,8.9638,1.85082,0.0343968,7.19221,1
490,2.86758,0.500003,0.241698,2.92086,5.16886,0.184606,-1.06984,5.28164,4.91061,8.8617,1.83503,0.034202,7.21784,1
491,2.8776,0.500003,0.241687,2.9307,5.24684,0.182244,-1.05849,5.35564,4.92063,8.7596,1.81923,0.0340071,7.24347,1
492,2.88762,0.500003,0.241676,2.94054,5.32263,0.179877,-1.0471,5.42763,4.93065,8.65914,1.80367,0.0338155,7.26144,1
493,2.89765,0.500003,0.241665,2.95038,5.3971,0.177615,-1.03582,5.49847,4.94067,8.56014,1.78829,0.0336262,7.2708,1
494,2.90767,0.500003,0.241653,2.96022,5.47158,0.175353,-1.02455,5.56944,4.9507,8.46114,1.7729,0.0334369,7.28017,1
495,2.91769,0.500003,0.241642,2.97007,5.54605,0.173091,-1.01327,5.64051,4.96072,8.36214,1.75752,0.0332477,7.28953,1
496,2.92771,0.500003,0.241631,2.97991,5.61803,0.170848,-1.00197,5.70924,4.97074,8.2653,1.74243,0.0330622,7.29111,1
497,2.93773,0.500003,0.24162,2.98976,5.68907,0.168694,-0.990811,5.77717,4.98076,8.16975,1.7275,0.0328786,7.28676,1
498,2.94775,0.500003,0.241609,2.9996,5.7601,0.166539,-0.97965,5.84519,4.99078,8.0742,1.71256,0.0326949,7.28242,1
499,2.95778,0.500003,0.241598,3.00945,5.83114,0.164385,-0.968488,5.9133,5.0008,7.97865,1.69763,0.0325112,7.27807,1
500,2.9678,0.500003,0.241587,3.0193,5.89938,0.162269,-0.957331,5.97875,5.01082,7.88577,1.68305,0.032332,7.26613,1
501,2.97782,0.500003,0.241575,3.02915,5.96703,0.160223,-0.946314,6.04373,5.02085,7.79388,1.66859,0.0321539,7.25034,1
502,2.98784,0.500003,0.241564,3.039,6.03469,0.158176,-0.935297,6.10879,5.03087,7.70199,1.65413,0.0319758,7.23456,1
503,2.99786,0.500003,0.241553,3.04886,6.10235,0.156129,-0.924281,6.17392,5.04089,7.61011,1.63966,0.0317977,7.21877,1
504,3.00788,0.500003,0.241542,3.05871,6.16693,0.154137,-0.913296,6.2361,5.05091,7.52136,1.62562,0.0316246,7.19583,1
505,3.0179,0.500003,0.241531,3.06856,6.23127,0.152195,-0.902447,6.29812,5.06093,7.43325,1.61164,0.031452,7.17061,1
506,3.02793,0.500003,0.24152,3.07842,6.29562,0.150252,-0.891598,6.36021,5.07095,7.34514,1.59766,0.0312794,7.14539,1
507,3.03795,0.500003,0.241509,3.08828,6.35996,0.14831,-0.880749,6.42237,5.08098,7.25702,1.58368,0.0311068,7.12018,1
508,3.04797,0.500003,0.241498,3.09814,6.42097,0.146434,-0.869962,6.48129,5.091,7.17248,1.57018,0.0309396,7.08842,1
509,3.05799,0.500003,0.241486,3.10799,6.48206,0.144589,-0.859299,6.54037,5.10102,7.08819,1.55669,0.0307724,7.05554,1
510,3.06801,0.500003,0.241475,3.11785,6.54315,0.142744,-0.848637,6.5995,5.11104,7.00389,1.5432,0.0306052,7.02265,1
511,3.07803,0.500003,0.241464,3.12772,6.60424,0.140899,-0.837974,6.65869,5.12106,6.91959,1.52971,0.030438,6.98977,1
512,3.08806,0.500003,0.241453,3.13758,6.66176,0.139128,-0.827406,6.71438,5.13108,6.83924,1.51675,0.0302766,6.9511,1
513,3.09808,0.500003,0.241442,3.14744,6.71966,0.137372,-0.816946,6.77053,5.14111,6.75875,1.50375,0.0301146,6.91209,1
514,3.1081,0.500003,0.241431,3.15731,6.77757,0.135617,-0.806485,6.82673,5.15113,6.67825,1.49075,0.0299527,6.87308,1
515,3.11812,0.500003,0.24142,3.16717,6.83478,0.133859,-0.79594,6.88228,5.16115,6.59829,1.47784,0.0297919,6.83392,1
516,3.12814,0.500003,0.241409,3.17704,6.88957,0.132185,-0.785695,6.93549,5.17117,6.52154,1.46532,0.0296351,6.79012,1
517,3.13816,0.500003,0.241397,3.1869,6.94435,0.13051,-0.77545,6.98873,5.18119,6.44479,1.45281,0.0294783,6.74633,1
518,3.14819,0.500003,0.241386,3.19677,6.99914,0.128836,-0.765206,7.04202,5.19121,6.36804,1.4403,0.0293215,6.70254,1
519,3.15821,0.500003,0.241375,3.20664,7.05295,0.12717,-0.754902,7.09438,5.20124,6.29219,1.42791,0.0291663,6.65832,1
520,3.16823,0.500003,0.241364,3.21651,7.10468,0.125569,-0.744887,7.14473,5.21126,6.21911,1.41588,0.0290145,6.61091,1
521,3.17825,0.500003,0.241353,3.22638,7.15641,0.123968,-0.73487,7.19511,5.22128,6.14603,1.40384,0.0288627,6.5635,1
522,3.18827,0.500003,0.241342,3.23625,7.20814,0.122367,-0.724854,7.24553,5.2313,6.07295,1.39181,0.0287109,6.51609,1
523,3.19829,0.500003,0.241331,3.24613,7.25864,0.120782,-0.71481,7.29475,5.24132,6.00112,1.37995,0.0285612,6.46818,1
524,3.20832,0.500003,0.24132,3.256,7.30739,0.119247,-0.705034,7.34229,5.25134,5.93161,1.36839,0.0284143,6.41816,1
525,3.21834,0.500003,0.241308,3.26587,7.35614,0.117712,-0.695259,7.38986,5.26137,5.8621,1.35682,0.0282674,6.36813,1
526,3.22836,0.500003,0.241297,3.27575,7.40489,0.116176,-0.685484,7.43745,5.27139,5.79259,1.34526,0.0281205,6.31811,1
527,3.23838,0.500003,0.241286,3.28563,7.45215,0.114664,-0.675713,7.4836,5.28141,5.72464,1.33391,0.0279762,6.26765,1
528,3.2484,0.500003,0.241275,3.2955,7.498,0.113189,-0.666189,7.52838,5.29143,5.65859,1.3228,0.027834,6.21588,1
529,3.25842,0.500003,0.241264,3.30538,7.54384,0.111713,-0.656666,7.57319,5.30145,5.59254,1.3117,0.0276919,6.1641,1
530,3.26845,0.500003,0.241253,3.31526,7.58968,0.110237,-0.647142,7.61802,5.31147,5.52649,1.30059,0.0275498,6.11233,1
531,3.27847,0.500003,0.241242,3.32514,7.63381,0.10879,-0.637659,7.66117,5.3215,5.46229,1.28974,0.0274105,6.0603,1
532,3.28849,0.500003,0.241231,3.33502,7.67683,0.107369,-0.628398,7.70326,5.33152,5.39957,1.27908,0.027273,6.00751,1
533,3.29851,0.500003,0.241219,3.3449,7.71985,0.105948,-0.619137,7.74536,5.34154,5.33686,1.26842,0.0271355,5.95472,1
534,3.30853,0.500003,0.241208,3.35478,7.76287,0.104526,-0.609875,7.78749,5.35156,5.27415,1.25777,0.026998,5.90193,1
535,3.31855,0.500003,0.241197,3.36467,7.80397,0.103138,-0.600693,7.82774,5.36158,5.21354,1.2474,0.0268638,5.84914,1
536,3.32858,0.500003,0.241186,3.37455,7.84426,0.101767,-0.591704,7.8672,5.3716,5.15403,1.23718,0.0267308,5.79595,1
537,3.3386,0.500003,0.241175,3.38444,7.88454,0.100397,-0.582715,7.90668,5.38163,5.09453,1.22695,0.0265978,5.74277,1
538,3.34862,0.500003,0.241164,3.39432,7.92483,0.099026,-0.573726,7.94618,5.39165,5.03503,1.21673,0.0264648,5.68959,1
539,3.35864,0.500003,0.241153,3.40421,7.96301,0.0976926,-0.564857,7.98362,5.40167,4.97785,1.20683,0.0263354,5.63672,1
540,3.36866,0.500003,0.241141,3.41409,8.00066,0.0963695,-0.556149,8.02054,5.41169,4.92142,1.19703,0.0262068,5.58367,1
541,3.37868,0.500003,0.24113,3.42398,8.0383,0.0950464,-0.547442,8.05748,5.42171,4.865,1.18723,0.0260782,5.53062,1
542,3.38871,0.500003,0.241119,3.43387,8.07595,0.0937233,-0.538734,8.09444,5.43173,4.80857,1.17742,0.0259496,5.47757,1
543,3.39873,0.500003,0.241108,3.44376,8.11133,0.0924415,-0.53019,8.12917,5.44176,4.75467,1.16798,0.0258249,5.42518,1
544,3.40875,0.500003,0.241097,3.45365,8.14645,0.0911641,-0.521773,8.16365,5.45178,4.70118,1.15858,0.0257005,5.37269,1
545,3.41877,0.500003,0.241086,3.46354,8.18156,0.0898867,-0.513356,8.19814,5.4618,4.6477,1.14918,0.0255761,5.3202,1
546,3.42879,0.500003,0.241075,3.47343,8.21667,0.0886093,-0.504939,8.23265,5.47182,4.59421,1.13979,0.0254517,5.26772,1
547,3.43881,0.500003,0.241064,3.48333,8.24939,0.0873772,-0.49673,8.26479,5.48184,4.54342,1.13078,0.0253315,5.21625,1
548,3.44884,0.500003,0.241052,3.49322,8.28207,0.0861445,-0.488612,8.29692,5.49186,4.49274,1.12177,0.0252112,5.16469,1
549,3.45886,0.500003,0.241041,3.50311,8.31476,0.0849117,-0.480495,8.32906,5.50189,4.44206,1.11277,0.0250909,5.11312,1
550,3.46888,0.500003,0.24103,3.51301,8.34736,0.083681,-0.472363,8.36114,5.51191,4.39145,1.10378,0.0249708,5.06162,1
551,3.4789,0.500003,0.241019,3.5229,8.37763,0.0824955,-0.464514,8.3909,5.52193,4.34353,1.09517,0.0248548,5.01137,1
552,3.48892,0.500003,0.241008,3.5328,8.40801,0.0813068,-0.456704,8.42079,5.53195,4.29551,1.08654,0.0247385,4.96102,1
553,3.49894,0.500003,0.240997,3.5427,8.43838,0.0801182,-0.448894,8.45069,5.54197,4.2475,1.07791,0.0246221,4.91066,1
554,3.50897,0.500003,0.240986,3.55259,8.46836,0.0789392,-0.44107,8.48021,5.55199,4.19989,1.06935,0.0245067,4.86061,1
555,3.51899,0.500003,0.240975,3.56249,8.49655,0.0777946,-0.433576,8.50796,5.56202,4.15441,1.06109,0.0243941,4.81168,1
556,3.52901,0.500003,0.240963,3.57239,8.52474,0.0766499,-0.426082,8.53572,5.57204,4.10894,1.05282,0.0242816,4.76275,1
557,3.53903,0.500003,0.240952,3.58229,8.55292,0.0755053,-0.418588,8.56349,5.58206,4.06346,1.04456,0.0241691,4.71383,1
558,3.54905,0.500003,0.240941,3.59219,8.58054,0.0743748,-0.411121,8.5907,5.59208,4.0186,1.03639,0.0240577,4.66538,1
559,3.55907,0.500003,0.24093,3.60209,8.60665,0.0732745,-0.40395,8.61644,5.6021,3.97552,1.02847,0.0239489,4.61805,1
560,3.5691,0.500003,0.240919,3.61199,8.63277,0.0721742,-0.39678,8.64219,5.61212,3.93244,1.02056,0.02384,4.57073,1
561,3.57912,0.500003,0.240908,3.62189,8.65889,0.0710739,-0.38961,8.66794,5.62215,3.88936,1.01264,0.0237311,4.52341,1
562,3.58914,0.500003,0.240897,3.6318,8.68428,0.0699921,-0.382507,8.69298,5.63217,3.84709,1.00484,0.0236237,4.47675,1
563,3.59916,0.500003,0.240886,3.6417,8.70845,0.0689366,-0.375667,8.71682,5.64219,3.80627,0.997257,0.0235183,4.43116,1
564,3.60918,0.500003,0.240874,3.6516,8.73263,0.0678812,-0.368827,8.74067,5.65221,3.76546,0.98967,0.023413,4.38557,1
565,3.6192,0.500003,0.240863,3.66151,8.7568,0.0668257,-0.361988,8.76453,5.66223,3.72465,0.982083,0.0233076,4.33998,1
566,3.62923,0.500003,0.240852,3.67142,8.78012,0.0657931,-0.355257,8.78755,5.67225,3.68481,0.974646,0.0232039,4.29525,1
567,3.63925,0.500003,0.240841,3.68132,8.80247,0.0647831,-0.348754,8.80961,5.68228,3.64614,0.967374,0.0231019,4.25148,1
568,3.64927,0.500003,0.24083,3.69123,8.82482,0.063773,-0.342251,8.83168,5.6923,3.60746,0.960102,0.0229999,4.20771,1
569,3.65929,0.500003,0.240819,3.70114,8.84717,0.0627629,-0.335747,8.85376,5.70232,3.56879,0.95283,0.0228979,4.16393,1
570,3.66931,0.500003,0.240808,3.71104,8.86856,0.0617803,-0.329396,8.87489,5.71234,3.53124,0.945731,0.0227978,4.12122,1
571,3.67933,0.500003,0.240797,3.72095,8.88921,0.0608162,-0.323234,8.8953,5.72236,3.49458,0.93876,0.022699,4.07932,1
572,3.68936,0.500003,0.240785,3.73086,8.90987,0.0598521,-0.317072,8.91571,5.73238,3.45792,0.931788,0.0226002,4.03743,1
573,3.69938,0.500003,0.240774,3.74077,8.93052,0.058888,-0.31091,8.93613,5.74241,3.42126,0.924817,0.0225013,3.99553,1
574,3.7094,0.500003,0.240763,3.75068,8.95013,0.0579558,-0.304941,8.95551,5.75243,3.38585,0.918037,0.0224046,3.95488,1
